Region,documentid,stanzaid,stage,ZA,HJ,ZC,GM,HX,LX,JN,XS,ZZ
guangdong,gd_meeting5,gd_mt5_st11,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting5,gd_mt5_st12,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st13,stage2,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st14,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st15,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st16,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st17,stage2,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting5,gd_mt5_st18,stage2,1,0,0,0,0,0,0,1,0
guangdong,gd_meeting5,gd_mt5_st19,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st20,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st21,stage2,0,0,0,1,1,1,0,0,1
guangdong,gd_meeting5,gd_mt5_st22,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st23,stage2,0,0,0,1,0,0,1,0,0
guangdong,gd_meeting5,gd_mt5_st24,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st25,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st26,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st27,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st28,stage2,1,0,1,1,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st29,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st30,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st31,stage2,1,0,0,0,0,0,1,0,0
guangdong,gd_meeting5,gd_mt5_st32,stage2,0,0,0,0,0,0,0,1,0
guangdong,gd_meeting5,gd_mt5_st33,stage2,0,0,0,0,0,0,1,1,0
guangdong,gd_meeting5,gd_mt5_st34,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting5,gd_mt5_st35,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st36,stage2,0,0,0,1,0,0,0,0,1
guangdong,gd_meeting5,gd_mt5_st37,stage2,0,1,0,0,0,0,1,1,0
guangdong,gd_meeting5,gd_mt5_st38,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st39,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st40,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st41,stage2,1,0,1,0,0,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st42,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st43,stage2,0,0,0,0,0,1,0,0,1
guangdong,gd_meeting5,gd_mt5_st44,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st45,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st46,stage2,0,1,0,0,0,0,1,0,0
guangdong,gd_meeting5,gd_mt5_st47,stage2,0,1,0,0,0,0,1,0,1
guangdong,gd_meeting5,gd_mt5_st48,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st49,stage2,0,1,0,0,0,0,1,0,0
guangdong,gd_meeting5,gd_mt5_st50,stage2,0,1,0,0,0,0,0,1,1
guangdong,gd_meeting5,gd_mt5_st51,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting5,gd_mt5_st52,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting5,gd_mt5_st53,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting5,gd_mt5_st54,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st55,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting5,gd_mt5_st56,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting5,gd_mt5_st57,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st58,stage2,0,1,0,1,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st59,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st60,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st61,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st62,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st63,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st64,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting5,gd_mt5_st65,stage2,0,1,1,1,1,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st66,stage2,1,1,0,0,1,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st67,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting5,gd_mt5_st68,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st1,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st2,stage2,0,1,0,1,1,0,0,0,1
guangdong,gd_meeting6,gd_mt6_st3,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st4,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st5,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st6,stage2,1,0,1,0,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st7,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st8,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st9,stage2,0,0,0,0,0,0,1,0,1
guangdong,gd_meeting6,gd_mt6_st10,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st11,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st12,stage2,0,1,0,1,0,0,1,0,1
guangdong,gd_meeting6,gd_mt6_st13,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st14,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st15,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st16,stage2,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st17,stage2,0,1,0,1,0,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st18,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st19,stage2,1,0,0,0,0,0,1,0,1
guangdong,gd_meeting6,gd_mt6_st20,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st21,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st22,stage2,0,0,1,0,0,1,1,0,0
guangdong,gd_meeting6,gd_mt6_st23,stage2,0,0,0,1,1,1,1,0,0
guangdong,gd_meeting6,gd_mt6_st24,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st25,stage2,0,1,1,0,0,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st26,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st27,stage2,0,0,1,0,0,1,0,0,1
guangdong,gd_meeting6,gd_mt6_st28,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st29,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st30,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st31,stage2,0,0,0,1,1,1,0,1,0
guangdong,gd_meeting6,gd_mt6_st32,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st33,stage2,0,1,0,0,1,0,0,1,1
guangdong,gd_meeting6,gd_mt6_st34,stage2,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting6,gd_mt6_st35,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st36,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st37,stage2,1,0,1,0,0,0,1,0,1
guangdong,gd_meeting6,gd_mt6_st38,stage2,1,0,0,0,0,0,0,0,1
guangdong,gd_meeting6,gd_mt6_st39,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st40,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st41,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st42,stage2,1,0,0,0,0,1,0,0,1
guangdong,gd_meeting6,gd_mt6_st43,stage2,0,1,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st44,stage2,1,0,1,1,0,0,0,1,0
guangdong,gd_meeting6,gd_mt6_st45,stage2,0,0,0,1,0,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st46,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st47,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st48,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st49,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st50,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st51,stage2,0,1,0,0,0,1,0,1,0
guangdong,gd_meeting6,gd_mt6_st52,stage2,1,0,0,0,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st53,stage2,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st54,stage2,1,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st55,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st56,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st57,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st58,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st59,stage2,0,0,0,0,1,1,0,0,1
guangdong,gd_meeting6,gd_mt6_st60,stage2,1,0,0,1,0,0,0,0,1
guangdong,gd_meeting6,gd_mt6_st61,stage2,0,1,0,0,0,0,1,1,0
guangdong,gd_meeting6,gd_mt6_st62,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st63,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st64,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st65,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st66,stage2,0,0,0,0,0,0,0,1,0
guangdong,gd_meeting6,gd_mt6_st67,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st68,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st69,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st70,stage2,0,0,0,1,0,0,0,1,1
guangdong,gd_meeting6,gd_mt6_st71,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st72,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st73,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st74,stage2,0,0,1,0,1,1,0,1,0
guangdong,gd_meeting6,gd_mt6_st75,stage2,1,0,1,1,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st76,stage2,0,1,0,1,1,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st77,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st78,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st79,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st80,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st81,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st82,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st83,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st84,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st85,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st86,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st87,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st88,stage2,0,0,0,0,1,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st89,stage2,1,0,0,0,0,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st90,stage2,0,0,0,0,0,0,0,1,0
guangdong,gd_meeting6,gd_mt6_st91,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st92,stage2,1,0,0,0,1,1,1,0,0
guangdong,gd_meeting6,gd_mt6_st93,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st94,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st95,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st96,stage2,0,0,1,0,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st97,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st98,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st99,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st100,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st101,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st102,stage2,1,0,1,0,1,0,0,1,0
guangdong,gd_meeting6,gd_mt6_st103,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st104,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st105,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st106,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st107,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st108,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st109,stage2,0,0,0,0,1,1,1,0,0
guangdong,gd_meeting6,gd_mt6_st110,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st111,stage2,0,1,0,0,0,0,1,1,0
guangdong,gd_meeting6,gd_mt6_st112,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st113,stage2,0,1,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st114,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st115,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting6,gd_mt6_st116,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st117,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st118,stage2,0,0,0,0,0,1,0,1,0
guangdong,gd_meeting6,gd_mt6_st119,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st120,stage2,0,1,0,0,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st121,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st122,stage2,0,1,0,1,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st123,stage2,1,0,0,0,0,0,0,0,1
guangdong,gd_meeting6,gd_mt6_st124,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st125,stage2,0,0,0,0,0,0,0,1,0
guangdong,gd_meeting6,gd_mt6_st126,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st127,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting6,gd_mt6_st128,stage2,0,0,0,1,1,0,0,1,1
guangdong,gd_meeting6,gd_mt6_st129,stage2,0,0,0,1,0,0,0,0,1
guangdong,gd_meeting6,gd_mt6_st130,stage2,0,0,0,0,0,0,1,0,1
guangdong,gd_meeting6,gd_mt6_st131,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st132,stage2,0,0,1,0,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st133,stage2,0,0,1,1,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st134,stage2,1,0,0,1,0,0,1,0,1
guangdong,gd_meeting6,gd_mt6_st135,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting6,gd_mt6_st136,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st137,stage2,1,1,0,1,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st138,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st139,stage2,1,0,0,0,0,1,0,1,0
guangdong,gd_meeting6,gd_mt6_st140,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st141,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st142,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st143,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st144,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st145,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st146,stage2,1,0,0,0,0,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st147,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st148,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st149,stage2,0,0,0,0,0,0,1,0,1
guangdong,gd_meeting6,gd_mt6_st150,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st151,stage2,0,0,1,0,0,1,1,1,0
guangdong,gd_meeting6,gd_mt6_st152,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st153,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st154,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st155,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st156,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st157,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st158,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting6,gd_mt6_st159,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st160,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st161,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st162,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st163,stage2,0,1,0,0,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st164,stage2,1,1,0,1,0,0,0,0,1
guangdong,gd_meeting6,gd_mt6_st165,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st166,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st167,stage2,0,1,0,1,1,1,0,0,0
guangdong,gd_meeting6,gd_mt6_st168,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st169,stage2,0,1,0,1,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st170,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st171,stage2,0,0,0,1,1,0,0,0,0
guangdong,gd_meeting6,gd_mt6_st172,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting7,gd_mt7_st1,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st2,stage2,0,0,1,1,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st3,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st4,stage2,0,0,1,1,0,0,0,1,1
guangdong,gd_meeting7,gd_mt7_st5,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st6,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st7,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st8,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st9,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st10,stage2,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting7,gd_mt7_st11,stage2,0,0,0,1,0,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st12,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st13,stage2,1,0,0,1,0,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st14,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st15,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st16,stage2,0,0,0,1,0,0,0,1,1
guangdong,gd_meeting7,gd_mt7_st17,stage2,0,0,0,1,0,1,1,0,1
guangdong,gd_meeting7,gd_mt7_st18,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st19,stage2,0,0,0,0,0,1,1,1,0
guangdong,gd_meeting7,gd_mt7_st20,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st21,stage2,0,0,0,0,0,0,0,1,0
guangdong,gd_meeting7,gd_mt7_st22,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st23,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting7,gd_mt7_st24,stage2,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting7,gd_mt7_st25,stage2,0,0,1,0,0,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st26,stage2,1,1,0,0,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st27,stage2,0,1,0,0,0,0,1,1,0
guangdong,gd_meeting7,gd_mt7_st28,stage2,0,0,0,0,0,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st29,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting7,gd_mt7_st30,stage2,1,0,0,0,0,1,0,0,1
guangdong,gd_meeting7,gd_mt7_st31,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st32,stage2,0,0,0,0,1,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st33,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st34,stage2,0,0,0,0,0,0,1,0,0
guangdong,gd_meeting7,gd_mt7_st35,stage2,0,0,1,1,1,0,1,0,0
guangdong,gd_meeting7,gd_mt7_st36,stage2,1,0,0,0,1,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st37,stage2,0,1,0,0,0,0,0,0,1
guangdong,gd_meeting7,gd_mt7_st38,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st39,stage2,1,0,1,0,1,0,1,0,0
guangdong,gd_meeting7,gd_mt7_st40,stage2,0,1,1,1,0,0,1,0,0
guangdong,gd_meeting7,gd_mt7_st41,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st42,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st43,stage2,0,0,1,1,0,0,1,0,0
guangdong,gd_meeting7,gd_mt7_st44,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st45,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st46,stage2,0,1,0,0,0,0,0,1,1
guangdong,gd_meeting7,gd_mt7_st47,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st48,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st49,stage2,1,0,0,0,1,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st50,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st51,stage2,0,0,0,1,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st52,stage2,0,0,0,0,0,0,0,0,1
guangdong,gd_meeting7,gd_mt7_st53,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st54,stage2,0,1,0,0,0,0,0,0,1
guangdong,gd_meeting7,gd_mt7_st55,stage2,0,1,0,0,0,0,1,1,1
guangdong,gd_meeting7,gd_mt7_st56,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st57,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st58,stage2,1,0,1,0,1,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st59,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st60,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st61,stage2,1,0,0,0,0,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st62,stage2,0,1,0,0,0,0,1,0,0
guangdong,gd_meeting7,gd_mt7_st63,stage2,0,0,0,0,0,0,1,1,1
guangdong,gd_meeting7,gd_mt7_st64,stage2,0,1,0,0,0,0,0,1,1
guangdong,gd_meeting7,gd_mt7_st65,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st66,stage2,0,1,0,0,1,1,0,1,0
guangdong,gd_meeting7,gd_mt7_st67,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st68,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st69,stage2,0,0,0,0,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st70,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st71,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st72,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st73,stage2,0,0,0,0,0,0,0,1,1
guangdong,gd_meeting7,gd_mt7_st74,stage2,1,0,0,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st75,stage2,0,0,0,1,1,1,0,0,0
guangdong,gd_meeting7,gd_mt7_st76,stage2,1,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st77,stage2,0,0,0,0,1,0,0,1,1
guangdong,gd_meeting7,gd_mt7_st78,stage2,0,0,0,0,0,1,1,0,0
guangdong,gd_meeting7,gd_mt7_st79,stage2,0,0,1,0,0,0,0,0,0
guangdong,gd_meeting7,gd_mt7_st80,stage2,0,1,0,0,0,0,0,0,0
