Region,document-id,stanzaid,Content,stage,code,AA,CG,CM,IL,KB,LD,LP,MT,MU,PA,RI
未知地区,20221207第八次未知地区工作会议,547,42:43): 李笑听得到吗？,后期,"RI, AA",1,0,0,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,548,42:45): 听到。,后期,PA,0,0,0,0,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,549,42:46): 李啸林昨天晚上反馈我们的意见，其中有一条就是没有靠单子，没有看到招生工作的申诉制度。我们这一条意见我们其实是有关注到，但是我们没有把它放上来，这里也想跟大家讨论一下，因为它这一个机构的课程，它是面对会员的，它是不收对它这一个在第二个指标这里。有回应他这一个所有在读的学生。,后期,"CM, IL, PA",0,0,1,1,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,550,43:19): 对思雨要不你打开那里给李校有钱在第二？李校您稍等一下哈！红色部分下一页对。是第三页。或者你。,后期,IL,0,0,0,1,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,551,43:37): 招生是这个指标不是这个指标？,后期,"LD, PA",0,0,0,0,0,1,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,552,43:40): 没有他有回应，我们把香港的回应给您。,后期,MT,0,0,0,0,0,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,553,43:41): 发生在。,后期,"MU, KB",0,0,0,0,1,0,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,554,43:46): 不是在看下一页有没有？,后期,"PA, CG",0,1,0,0,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,555,43:48): 招生指标不是在？,后期,"CM, KB, MT",0,0,1,0,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,556,43:49): 对因为因为他这一个课程，他是内部培训的课程，他所有的学生其实是他这一个赛马会的会员工，他是不需要招就没有，就是向外面招生的。,后期,LP,0,0,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,557,44:03): 就没。,后期,"AA, KB, CM",1,0,1,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,558,44:06): 他也不需要支付这一个学费，所以这招生的申诉制度我就不知道。这对于这一个课程来说，就是要不要问他这一个问题？也请大家讨论一下。对他招生他没有。,后期,LD,0,0,0,0,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,559,44:34): 这在指标六？,后期,IL,0,0,0,1,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,560,44:38): 对学员的招生和录取这里。,后期,"MU, KB",0,0,0,0,1,0,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,561,44:52): 就他今后他也不像也不会向社会招生？,后期,"IL, KB, CM",0,0,1,1,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,562,44:55): 对这个机构这一点比较特殊。跟其他的课程是不太一样。,后期,PA,0,0,0,0,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,563,45:07): 那我没意见。看其他专家。,后期,CM,0,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,564,45:36): 这里头有一个问题。确实，我们评审的流程也是下一步需要改进的地方。一个。出了文件之后。举办机构提交评审文件之后留给评审专家组。提出初步评审意见的时间太短。很难得。因为我们很多专家都是有一份本职工作时间不允许。时间当时。太短了，我觉得大家看材料。时间。不够。这是第21个。昨天才拿到。举办之后的反馈的材料就回应的材料。大家也是因为材料特别多。估计大家都很难得深入的去认真的去研读。所以今天。今天就拿来讨论这个讨论的效果是要打折扣。,后期,"MU, PA, LD",0,0,0,0,0,1,0,0,1,1,0
未知地区,20221207第八次未知地区工作会议,565,46:46): 所以下来作为我们进一步改进评审工作的一个点，这个大家记住要留多长时间来准备，然后才来开这个会才行。,后期,"RI, IL",0,0,0,1,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,566,47:02): 也许我也发表一下我自己的意见好吗？刚才。,后期,MU,0,0,0,0,0,0,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,567,47:03): 看看。,后期,"CM, KB, MT",0,0,1,0,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,568,47:08): 那个问题我觉得如果有评审小组的成员有这个疑问的话，我觉得保留是没关系的，就看这个营办者怎么回应，因为刚才关主任想的就是你从这个营办者的角度就。推论是内部培训，所以没有这个申诉的基基怎么说自己对，所以就是你从他的角度看，可能他从来没有想过这个。,后期,"LP, MU",0,0,0,0,0,0,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,569,47:58): 在讨论就看他怎么反应，他反应跟关主任是一样的，没关系，我们都有一个同意的想法，所以我觉得如果在评审这个过程当中，我们的资源我们最好的。某次就是我们的评审小组成员，他们的各方面的敏感度都可以把这个评审干的比较通透，立体也有多角度的去审视某一个课程，所以我同意我。基本上我个人没有特别的关注，但是另外的评审小组如果有这个关注，我觉得可以的话，都可以把它列入在讨论的范畴，就看营班子怎么回应我是我个人小小的意见，谢谢！,后期,"AA, KB, MT",1,0,0,0,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,570,48:48): 谢谢赵总干事的补充！,后期,"IL, LP",0,0,0,1,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,571,48:53): 那我们再继续回到提问要点的页面。那像与培训人员会面和举办机构的外部顾问会面这部分。,后期,"IL, KB, MT",0,0,0,1,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,572,49:17): 思雨。我觉得这么去讨论可能有一点点小问题，应当是回到初步意见和他们的回应存在问题那里。在那里列出问题，再把这些问题归到哪些环节里面去，你现在直接进到环节去讨论问题很难。回到问题本身。,后期,"IL, LD",0,0,0,1,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,573,49:38): 好，那我们回到指标这里。,后期,"LD, IL",0,0,0,1,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,574,49:41): 回到问题本身就是我给你念的那张表那里头的问题。把那个问题拿出来，大家看看还有什么问题？如果没有问题，那就。就过。,后期,"CG, AA, LP",1,1,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,575,49:52): 发表李小张表。,后期,"PA, AA",1,0,0,0,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,576,49:53): 再把这些问题分到各个环节里面去。,后期,"KB, MU, LP",0,0,0,0,1,0,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,577,49:58): 或者我下。,后期,"PA, LD, IL",0,0,0,1,0,1,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,578,50:04): 用用word文档打开大家讨论有问题马上在上面做记录。,后期,"CG, KB",0,1,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,579,50:04): 对。李肖就是内容您的word文档的内容原版，然后就是把它复制过来的是一样的。,后期,"AA, CM, IL",1,0,1,1,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,580,50:17): 不是说你现在打开word文档？讨论的时候有问题，你直接在上面做记录，这样的讨论才有时效。,后期,LD,0,0,0,0,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,581,51:07): 对回到问题本身问题。确定下来？这些问题在哪个环节去问，到时候你们来进一步来整理就可以了。专家组只要确定这些问题和这些问题里面需要补充的材料。,后期,"CM, LD, MT",0,0,1,0,0,1,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,582,51:27): 那李校我们现在进到第三个指标。,后期,"KB, CG",0,1,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,583,51:32): 逐个指标过吧，看看大家有意见和没意见都表一下态。,后期,"LP, PA",0,0,0,0,0,0,1,0,0,1,0
未知地区,20221207第八次未知地区工作会议,584,51:33): 从第一个？,后期,"CG, AA",1,1,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,585,51:39): 那等于第一个问题，第问题的第一点那个第问题未见序号一和二这个是有的？,后期,"IL, MT",0,0,0,1,0,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,586,51:46): 都是有的。,后期,"PA, MT",0,0,0,0,0,0,0,1,0,1,0
未知地区,20221207第八次未知地区工作会议,587,51:47): 把删掉。,后期,CG,0,1,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,588,51:48): 都在这里。,后期,MU,0,0,0,0,0,0,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,589,51:49): 把这点删掉就可以第一点删掉。问题的第一点删掉。就剩下第二个问题就算一个问题了。这个是一个问题，另外需要他补充相关的证据。对这个问问题进行说明，另外补充相关的证据。,后期,LP,0,0,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,590,52:20): 合法资质的有没有材料？,后期,"CG, LD",0,1,0,0,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,591,52:52): 李校您看第一个指标还有其他需要补充的问题吗？,后期,"LP, CM, PA",0,0,1,0,0,0,1,0,0,1,0
未知地区,20221207第八次未知地区工作会议,592,52:55): 看看其他的专家。吴院长。,后期,"LD, CM, RI",0,0,1,0,0,1,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,593,52:58): 其他的专家杜主任杜主任。,后期,CG,0,1,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,594,53:00): 副主任每个人都表一下态，有问题，或者是没有问题。,后期,"CM, CG",0,1,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,595,53:11): 周主任。,后期,CM,0,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,596,53:14): 听到了吗？我这边没有问题。第一个指标没问题。,后期,"LP, PA, CM",0,0,1,0,0,0,1,0,0,1,0
未知地区,20221207第八次未知地区工作会议,597,53:19): 吴院长。,后期,"MU, LP, LD",0,0,0,0,0,1,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,598,53:22): 五院可能在外面开会，他不一定就是能发言。对。,后期,"CM, LP, PA",0,0,1,0,0,0,1,0,0,1,0
未知地区,20221207第八次未知地区工作会议,599,53:29): 何主任在线吗？,后期,"PA, IL",0,0,0,1,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,600,53:31): 何主任住院了？,后期,LD,0,0,0,0,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,601,53:32): 何主任昨天何主任算是吧，昨天晚上我跟他沟通过这个问题，他同意。举办机构的？培训的资质。好。,后期,"CM, PA, MU",0,0,1,0,0,0,0,0,1,1,0
未知地区,20221207第八次未知地区工作会议,602,53:45): 何主任的意见我们会后会再跟他收集一下。,后期,KB,0,0,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,603,53:46): 那就。,后期,"KB, LD",0,0,0,0,1,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,604,53:51): 李笑。,后期,"LP, RI, CG",0,1,0,0,0,0,1,0,0,0,1
未知地区,20221207第八次未知地区工作会议,605,53:51): 第二个指标，这个是没问题的。,后期,KB,0,0,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,606,53:52): 李笑。你等一下，我提个建议。因为目前何主任也不在线。午夜也不方便发言，第一个第二个，刚才您也提到。这个时间太紧急了，很多专家。可能都没有很认真的考虑问要提什么问题？所以我觉得你现在这里讨论，还不如说把要求。提出来看看什么时间要他们在你表的基础上。能够返回一个意见，我们再整合。这样的可能会有点效果，要不现在都是。,后期,"MT, IL, LD",0,0,0,1,0,1,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,607,54:32): 好。,后期,IL,0,0,0,1,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,608,54:36): 没怎么仔细看时间太紧了，主要是。,后期,"MT, KB",0,0,0,0,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,609,54:39): 是的。,后期,"LD, PA",0,0,0,0,0,1,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,610,54:39): 不可以？,后期,PA,0,0,0,0,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,611,54:41): 这个意见好！,后期,"RI, LP, PA",0,0,0,0,0,0,1,0,0,1,1
未知地区,20221207第八次未知地区工作会议,612,54:42): 你提要求？,后期,AA,1,0,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,613,54:44): 因为我昨天晚上我都干到一点钟，我都今天早上起来话都讲不出来。,后期,"LD, CM, KB",0,0,1,0,1,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,614,54:47): 对。,后期,"MT, RI",0,0,0,0,0,0,0,1,0,0,1
未知地区,20221207第八次未知地区工作会议,615,54:50): 因为我都是干成这个样子，我想其他，因为我毕竟退休了！没有那么多负担，大家工作任务也很重，我估计都来不及看的很细。,后期,"LD, RI",0,0,0,0,0,1,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,616,54:54): 对。对所以您提要求，我们这边，然后负责跟进。,后期,"AA, PA, CG",1,1,0,0,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,617,55:05): 建议。,后期,RI,0,0,0,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,618,55:06): 再对那你提要求吧！,后期,"CM, IL",0,0,1,1,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,619,55:09): 它是这样把？就把这个表。完善一下，发给大家限一个时间。两天之内吧！两天之内反馈。,后期,"MT, KB, AA",1,0,0,0,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,620,55:22): 在正文。,后期,"RI, KB, CM",0,0,1,0,1,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,621,55:23): 反馈给学分银行，然后把问题确定下来。然后再来问题和需要补充的材料一并。关于问题要做一个说明，就是要提出哪些需再需要再合适的问题，需要补充哪些材料？让大家各位专家都列下来，就每一个指标进行列下来，列完了之后学院银行你们再去把它汇总。汇总以后分配到每一个环节里面去，这些问题。,后期,"KB, CG",0,1,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,622,55:54): 需要说明的是，因为经过前面两次观摩香港的评审工作。这些问题，比如说某个问题。可能会在几个环节里头都会重复提。不是一个环节只能提一个问题？要特别注意，就有些问题可以在几个环节同时去核实的看看不同的人，关于同样的一个问题，他怎么去回应的。要注意问题，你们去整理的时候。,后期,"RI, KB, LD",0,0,0,0,1,1,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,623,56:26): 好。,后期,"KB, LP",0,0,0,0,1,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,624,56:28): 李校还要提一下？,后期,MU,0,0,0,0,0,0,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,625,56:29): 李校各位专家，我有一个观察，就是指标五麻烦去指标五，有关它的保存文件13。提交学习成效对应广东智力框架的标准。我看文件13的时候，可不可以拜托开一下文件13？,后期,CG,0,1,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,626,56:55): 或者打开文件是啥不是有？,后期,"IL, MU",0,0,0,1,0,0,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,627,56:57): 对谢谢！,后期,KB,0,0,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,628,57:00): 对13。,后期,"MT, PA, IL",0,0,0,1,0,0,0,1,0,1,0
未知地区,20221207第八次未知地区工作会议,629,57:09): 它第一个学习成效就是阅读并理解工作场所指令及标志，能够向同事传达例行信息能力方面，它配对了第二级，它其实它整体的配对第二级。是对的，在这个学习上我想了解一下专家的意见，就是说他要能够向同事传递信息吗？那他是不是？在能力上一定要在他人的指导下去做这个工作，他是不是可以自己去消发了一些信息以后，向同事去传达了其他的评审，比方说是像香港的评审。里面他每一个。学习成效不一定都是对着某一个级别的，可能有一些他。第一了，有可能它是对准了第三级有可能是对应第一级，那整体来说，我们看它对应着，比方说第二级，我们就大部分它是第二级，我们认为它合标，但是它不一定不经思想的。全都对准第二级可以，因为这里学习成效说他。,后期,"CM, LP, PA",0,0,1,0,0,0,1,0,0,1,0
未知地区,20221207第八次未知地区工作会议,630,58:33): 向同事传递例行信息吗？那他是不是一定要在指导下去进行，或者是他可以是第三级的能力，他自己可以去完成，不是专家怎么看也可以，如果专家也同意的话，也可以在实地考察的时候向民办者去讨论一下。这是我的个人意见，请大家指教。,后期,CG,0,1,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,631,58:59): 关于这个问题，二级标准是最低标准，达到这个标准就可以。那么如果他比这个标准更高，就是不用在其他人的指导下。独立的可以去完成工作，那是二级以上。二级或者二级以上的能力在这里都适用。所以不需要专门去说，一定要在他人的指导下。这是最低标准。所以他这个描述能够向同事去传达类型信息，这个就比二级的能力的要求要高的。在这里这么描述是没有问题的，我个人是这么认为。,后期,"RI, MU, AA",1,0,0,0,0,0,0,0,1,0,1
未知地区,20221207第八次未知地区工作会议,632,59:58): 他可以去看看这个能力，学习成效一这方面的能力是不是可以？配对第三级它，因为有一些在实际的情况下，它大部分是第二级，但是有一些它可以自己处理的，可能是有。有一个是第三级也会有这样的情况出现，那我们如果大家同意的话，也可以了解一下营办者他怎么看？,后期,"KB, IL",0,0,0,1,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,633,00:38): 感谢张主任的意见，我也觉得这个意见非常的好。我们其实是希望。帮助机构去跟我们内地的一些教育标准去进行一些匹配。那我们现在给它钉钉位的整个是我们广东资历框架的二级，但是它可能部分的学习成效，部分的学习目标已经超过了这个二级的标准。所以我觉得在匹配的问题上面确实应该考虑到张主任刚刚说的这个问题，是不是有可能它其实相当多的内容已经匹配到三级这个程度。,后期,"AA, MU",1,0,0,0,0,0,0,0,1,0,0
未知地区,20221207第八次未知地区工作会议,634,01:21): 另外我也想分享一下，因为银半姐是比较有经验的，然后他。的背景在香港已经做了一个评审相关的工作，我想试点最好。可以集中两个方面，第一个方面。在内地做内部培训的适应性，因为他在香港在境外可能已经有一定的经验。国内在广东省内部培训相适应性是怎么体验，就好像你们刚才提问的第一个问题特别好，就是有没有合法性的问题，所以我觉得。什么问题都是要把他从境外的经验放进广东省的时候，他是否能通透的了解广东省的相关的要求，文化特征，怎么把外面的一些经验在内地体验？第二部分就刚才张主任提出，或者就是广东的智力架构是新的东西，所以他们在做培训，在申请评审的时候。各层面的人员是否能明白广东智力架构？这个不同的智力水平或者是怎么要求，所以我觉得主要还是把这两个点拿得稳，还要反复的讨论已经很好，就可以把这个试点落实的。比较集中，也不用什么东西都讨论很多，就是我一点点的意见，也是供你们参考，谢谢！,后期,RI,0,0,0,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,635,03:15): 感谢赵总干事的回应，那我是觉得这个部分确实非常重要，就正像刚刚您提到的就是我们这个试点评审，他还有一个非常重要的目标，就是看一下这些香港已经有的比较优质的培训资源，他在进入内地市场，他。他对内地的教育系统这个适应性还有合法性的问题，我觉得这两个确实非常关键，然后刚刚张主任提到了这个匹配的问题，我也觉得非常的关键，然后在这里面可能我们作为评审标准的一个制定方，我们可能也需要考虑这个评审标准撰写的逻辑。我们提供评审标准的逻辑，我们在这里面匹配是说它是否达到二级？我们要让他去看他达到了哪一级别？没有李夏。关于问题。我提一点我个人的想法，我们整个质量保障，我们就是评审。,后期,"AA, LD, IL",1,0,0,1,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,636,04:21): Er. 某个纪律。是否符合。广东激励框架下的质量要求。质量要求是包括两个维度的。一个维度评审标准。第二个维度，我们的等级标准。如果是评审标准？他是最低的要求。如果讲到等级标准，我们一直说每一个级别之间的区分度是特别清楚的。不能说等级标准是最低标准，我觉得不能认同这个说法，但是评审标准可以说是最低标准，这个等级标准，每一个级别，比如说要不要指导。或者说不需要指导。他所匹配的级别都很清楚，就不同了的，所以这个不能从最低标准这个角度去理解这个学习成效。如果学习成效跟我们的等级标准来匹配，比如说如果不需要指导了。就不属于二级的等级的要求，但是评审标准我们一直讲评审标准是最低的要求。跟等级标准我觉得不能。统一要用这个从这个角度来理解，要不我们这个等级标准就没有区分度了。所以我觉得我们刚才讨论这个问题，还是要把质量要求和等级标准的这个要求。要区分开来，不能混淆在一起，要不这个智力等级就无法界定了。,后期,"CM, KB",0,0,1,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,637,06:16): 首先非常赞同！张博士。你提出来的？试点评审实地考察要关注的两个重点问题。我之前问题？有提是因为这两个问题说都是我提出来的。我之前的思路不是这么清晰。经过赵博士今天一点了之后，我觉得思路非常清晰了。就是香港，他是现在我们评审的举办单位，他是一个经验非常丰富的。已经通过香港评审局的很多项目通过。评审的？所以说他有丰富的经验有很。很好的基础。所以我们要评什么重点去评什么？所以刚才赵博士讲的，我特别的受启发也特别赞同。是他在内地培训的。合规性，适应性。另外，还有一个这个，它还有作用就是下来的示范作用。示范作用。,后期,"KB, CG",0,1,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,638,07:32): 第二个就是他跟他既然要是在内地进行相关的评审，要符合相关的他的课程要符合广东资历框架等级标准的相关的要求？要去跟智力广东的智力框架进行匹配，那么这个是也是一个他们需要。要申请。内地的广东的评审要进入广东的治理框架，需要做的一个对接的工作，我觉得这两个点。把它把握好整个评审工作说就。就比较有把握的重点突出。也不会偏差到哪里去？基于？他在课程里头关于学习成效的描述。按哪一个东西进行描述。毫无疑问，他之前的描述是香港。下部的描述。那么要。在内地进行评审，那他必须进行，要我们说要进行翻译，要去匹配，要按广东智力框架等级标准。来进行相应的描述，相应的描述。,后期,KB,0,0,0,0,1,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,639,08:58): 描述工作。包括人才培养的相关的从管理者到具体的培训师老师。一定要理解相关的要求相同在什么地方不同在什么地方，它的差异点在哪里？要注意什么问题？可能是他们下来。这个要在内地要进行相关培训的时候，他们必须去思考的，那么也通过他们，我想通过试点他们的匹配工作。对广东的治理框架等级标准，那么提出一定的意见和建议，意见建议也对广东下来改进这方面工作有好处的。那其他的我没有。更多的意见。,后期,"MT, AA",1,0,0,0,0,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,640,09:56): 那现在是11:18？刚才讲的学分银行李主任提的建议特别好。我们。今天先把。实地考察需要重点。核实的问题先这个问题怎么来，怎么去收集这个做法确定下来。然后。今天会后第一时间发给各位专家去提。问题和需要补充的材料。我发给专家去提。两天之内把意见收集上来。然后再整理？再去安排再去准备。实地考察的时候。还会提问。,后期,"LP, AA",1,0,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,641,10:48): 李少。是不是您要强调一下，不管有没有问题。都要有个反馈。,后期,"CM, LP",0,0,1,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,642,10:56): 必须的，这必须的，跟刚才一样点名这个讨论都要点名，各个要发言表态的。,后期,"KB, AA, MT",1,0,0,0,1,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,643,10:57): 对。都要返回。,后期,"LD, IL, CG",0,1,0,1,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,644,11:04): 有意见没意见都要反馈回来。,后期,"CM, MT, CG",0,1,1,0,0,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,645,11:07): 填没意见，你也说无？然后签上名交回来。作为一个会议，这基本的过程材料。好。,后期,"MU, LP, CM",0,0,1,0,0,0,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,646,11:20): 李校李主任，那我们这边最后还有一个专家分工也是您提。,后期,"LP, IL, CG",0,1,0,1,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,647,11:26): 第四是第四，这是第四个议程了。,后期,LD,0,0,0,0,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,648,11:30): 对。,后期,AA,1,0,0,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,649,11:30): 这是最后一个议程。因为因为评审的，因为太仓促也是我们评审过程，这个需要改改改进的地方。以后下一次评审希望。这些环节能够留多一点时间我们。会议能够正常的去进行。最后一个环节初步讨论一下分工。,后期,"IL, CG, LP",0,1,0,1,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,650,11:54): 他给的谁是禽兽已经不在第二期了，我们就应该达到等级不能走。你按最低标准这个角度来讲。,后期,CM,0,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,651,12:04): 初步讨论一下分工。分工我看了一下，我们总共是。,后期,MT,0,0,0,0,0,0,0,1,0,0,0
未知地区,20221207第八次未知地区工作会议,652,12:09): 但是评审标准不一样，你不说你要配多少个老师？,后期,"PA, MU",0,0,0,0,0,0,0,0,1,1,0
未知地区,20221207第八次未知地区工作会议,653,12:13): 李主任你们那边？,后期,PA,0,0,0,0,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,654,12:14): 你多了你就是。,后期,"CM, LP, LD",0,0,1,0,0,1,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,655,12:14): 麦克风没关李主任。,后期,RI,0,0,0,0,0,0,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,656,12:16): 也是蛮多的？,后期,"CM, PA",0,0,1,0,0,0,0,0,0,1,0
未知地区,20221207第八次未知地区工作会议,657,12:19): 你们那边麦克风没关？最后一个问题初步讨论一下分工，因为这个分工，今天不能确定。一个是问题最后确定？人也不齐，今天只是一个初步的讨论的分工的一个意向，一个意向，等到问题确定完了之后。再把问题。再分给每一个专家按照问题去分。,后期,"LP, MT",0,0,0,0,0,0,1,1,0,0,0
未知地区,20221207第八次未知地区工作会议,658,12:48): 不是按照指标去分按问题去分？现在只能按指标初步粗略分类一下，我看我们这个问题里头好像。有一个指标是没有问题的。在初步评审的时候就没问题，实际上我们总共是。十个指标。不是。,后期,CM,0,0,1,0,0,0,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,659,13:18): 李校那我们目前还有专家意见没有收集到，所以可能全部收集到之后问题还是会覆盖到11个指标的。,后期,"CG, LP",0,1,0,0,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,660,13:28): 对。分工。吴院长。没有安排。,后期,"PA, MU, RI",0,0,0,0,0,0,0,0,1,1,1
未知地区,20221207第八次未知地区工作会议,661,13:41): 因为吴院长可能在实地考察，当天需要请假。所以我们。,后期,"AA, LP, IL",1,0,0,1,0,0,1,0,0,0,0
未知地区,20221207第八次未知地区工作会议,662,14:11): 机制和管理这个问题留给何秀文！也关于机构的培训资质的合法性。他更权威一点。,后期,"RI, MU",0,0,0,0,0,0,0,0,1,0,1
未知地区,20221207第八次未知地区工作会议,663,14:23): 机制和管理您觉得是要调整一下吗？,后期,"MU, CM, LP",0,0,1,0,0,0,1,0,1,0,0
未知地区,20221207第八次未知地区工作会议,664,14:27): 可笑。何秀文可能合适一点。我已经把任务给他了。让他去了解培训机构的合法资质。我们广东的准入机制是怎么样子的？,后期,"CM, MU, PA",0,0,1,0,0,0,0,0,1,1,0
未知地区,20221207第八次未知地区工作会议,665,15:09): 李笑或者我们要不要听一下香港评审局这边的有没有一些专家分工方面的建议或者经验？,后期,LD,0,0,0,0,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,666,15:17): 好好好看他们有什么经验。,后期,"RI, MT",0,0,0,0,0,0,0,1,0,0,1
未知地区,20221207第八次未知地区工作会议,667,15:20): 对像实地考察，当天专家会不会有一些分工是按照问题分工，按照标准还是按照环节？,后期,LD,0,0,0,0,0,1,0,0,0,0,0
未知地区,20221207第八次未知地区工作会议,668,15:30): 这里头有一个缺的地方，就是你自己还没有分工！,后期,"CG, RI, LD",0,1,0,0,0,1,0,0,0,0,1
未知地区,20221207第八次未知地区工作会议,669,15:37): 我，我。,后期,AA,1,0,0,0,0,0,0,0,0,0,0
